unique_sample_id	experiment_type	replicate	timepoint	treatment	is_control	animal_id	image_id	curated_rosette_path	base_segmentation_path
R3-T20-U0126-A8-I1	inhibitor	R3	T20	U0126	False	8	1	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_U0126_seg/R3_T20_U0126_8_0001/02_segmentation_R3_T20_U0126_8_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_U0126_seg/R3_T20_U0126_8_0001/02_segmentation_R3_T20_U0126_8_0001_seg_cur.tif
R3-T20-QVD-A8-I1	inhibitor	R3	T20	QVD	False	8	1	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T20_QVD_seg/R3_T20_QVD_8_0001/02_segmentation_R3_T20_QVD_8_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T20_QVD_seg/R3_T20_QVD_8_0001/02_segmentation_R3_T20_QVD_8_0001_seg_cur.tif
R3-T20-STAUROSPORINE-A9-I0	inhibitor	R3	T20	STAUROSPORINE	False	9	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_staurosporine_seg/R3_T20_staurosporine_9/02_segmentation_R3_T20_staurosporine_9_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_staurosporine_seg/R3_T20_staurosporine_9/02_segmentation_R3_T20_staurosporine_9_seg_cur.tif
R3-T20-U0126_CTRL-A9-I0	inhibitor	R3	T20	U0126	True	9	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_U0126_seg/R3_T20_U0126_dmso_9/02_segmentation_R3_T20_U0126_dmso_9_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_U0126_seg/R3_T20_U0126_dmso_9/02_segmentation_R3_T20_U0126_dmso_9_seg_cur.tif
R3-T20-U0126-A9-I0	inhibitor	R3	T20	U0126	False	9	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_U0126_seg/R3_T20_U0126_9/02_segmentation_R3_T20_U0126_9_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_U0126_seg/R3_T20_U0126_9/02_segmentation_R3_T20_U0126_9_seg_cur.tif
R3-T20-AZD8055_CTRL-A9-I0	inhibitor	R3	T20	AZD8055	True	9	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_AZD8055_seg/R3_T20_AZD8055_dmso_9/02_segmentation_R3_T20_AZD8055_dmso_9_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_AZD8055_seg/R3_T20_AZD8055_dmso_9/02_segmentation_R3_T20_AZD8055_dmso_9_seg_cur.tif
R3-T20-AZD8055-A9-I0	inhibitor	R3	T20	AZD8055	False	9	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_AZD8055_seg/R3_T20_AZD8055_9/02_segmentation_R3_T20_AZD8055_9_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_AZD8055_seg/R3_T20_AZD8055_9/02_segmentation_R3_T20_AZD8055_9_seg_cur.tif
R3-T20-QVD-A9-I0	inhibitor	R3	T20	QVD	False	9	0	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T20_QVD_seg/R3_T20_QVD_9/02_segmentation_R3_T20_QVD_9_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T20_QVD_seg/R3_T20_QVD_9/02_segmentation_R3_T20_QVD_9_seg_cur.tif
R3-T20-QVD_CTRL-A9-I0	inhibitor	R3	T20	QVD	True	9	0	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T20_QVD_seg/R3_T20_QVD_dmso_9/02_segmentation_R3_T20_QVD_dmso_9_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T20_QVD_seg/R3_T20_QVD_dmso_9/02_segmentation_R3_T20_QVD_dmso_9_seg_cur.tif
R3-T20-STAUROSPORINE_CTRL-A9-I1	inhibitor	R3	T20	STAUROSPORINE	True	9	1	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_staurosporine_seg/R3_T20_staurosporine_dmso_9_0001/02_segmentation_R3_T20_staurosporine_dmso_9_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_staurosporine_seg/R3_T20_staurosporine_dmso_9_0001/02_segmentation_R3_T20_staurosporine_dmso_9_0001_seg_cur.tif
R3-T20-STAUROSPORINE-A9-I1	inhibitor	R3	T20	STAUROSPORINE	False	9	1	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_staurosporine_seg/R3_T20_staurosporine_9_0001/02_segmentation_R3_T20_staurosporine_9_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_staurosporine_seg/R3_T20_staurosporine_9_0001/02_segmentation_R3_T20_staurosporine_9_0001_seg_cur.tif
R3-T20-U0126-A9-I1	inhibitor	R3	T20	U0126	False	9	1	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_U0126_seg/R3_T20_U0126_9_0001/02_segmentation_R3_T20_U0126_9_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_U0126_seg/R3_T20_U0126_9_0001/02_segmentation_R3_T20_U0126_9_0001_seg_cur.tif
R3-T20-AZD8055-A9-I1	inhibitor	R3	T20	AZD8055	False	9	1	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_AZD8055_seg/R3_T20_AZD8055_9_0001/02_segmentation_R3_T20_AZD8055_9_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_AZD8055_seg/R3_T20_AZD8055_9_0001/02_segmentation_R3_T20_AZD8055_9_0001_seg_cur.tif
R3-T20-AZD8055_CTRL-A9-I1	inhibitor	R3	T20	AZD8055	True	9	1	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_AZD8055_seg/R3_T20_AZD8055_dmso_9_0001/02_segmentation_R3_T20_AZD8055_dmso_9_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T20_AZD8055_seg/R3_T20_AZD8055_dmso_9_0001/02_segmentation_R3_T20_AZD8055_dmso_9_0001_seg_cur.tif
R3-T20-QVD-A9-I1	inhibitor	R3	T20	QVD	False	9	1	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T20_QVD_seg/R3_T20_QVD_9_0001/02_segmentation_R3_T20_QVD_9_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T20_QVD_seg/R3_T20_QVD_9_0001/02_segmentation_R3_T20_QVD_9_0001_seg_cur.tif
R3-T5-STAUROSPORINE-A1-I0	inhibitor	R3	T5	STAUROSPORINE	False	1	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_1/02_segmentation_R3_T5_staurosporine_1_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_1/02_segmentation_R3_T5_staurosporine_1_seg_cur.tif
R3-T5-STAUROSPORINE_CTRL-A1-I0	inhibitor	R3	T5	STAUROSPORINE	True	1	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_dmso_1/02_segmentation_R3_T5_staurosporine_dmso_1_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_dmso_1/02_segmentation_R3_T5_staurosporine_dmso_1_seg_cur.tif
R3-T5-AZD8055_CTRL-A1-I0	inhibitor	R3	T5	AZD8055	True	1	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_dmso_1/02_segmentation_R3_T5_AZD8055_dmso_1_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_dmso_1/02_segmentation_R3_T5_AZD8055_dmso_1_seg_cur.tif
R3-T5-AZD8055-A1-I0	inhibitor	R3	T5	AZD8055	False	1	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_1/02_segmentation_R3_T5_AZD8055_1_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_1/02_segmentation_R3_T5_AZD8055_1_seg_cur.tif
R3-T5-U0126_CTRL-A1-I0	inhibitor	R3	T5	U0126	True	1	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_dmso_1/02_segmentation_R3_U0126_dmso_1_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_dmso_1/02_segmentation_R3_U0126_dmso_1_seg_cur.tif
R3-T5-U0126-A1-I0	inhibitor	R3	T5	U0126	False	1	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_1/02_segmentation_R3_U0126_1_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_1/02_segmentation_R3_U0126_1_seg_cur.tif
R3-T5-QVD-A1-I0	inhibitor	R3	T5	QVD	False	1	0	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T5_QVD_seg/R3_T5_QVD_1/02_segmentation_R3_T5_QVD_1_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T5_QVD_seg/R3_T5_QVD_1/02_segmentation_R3_T5_QVD_1_seg_cur.tif
R3-T5-QVD_CTRL-A1-I0	inhibitor	R3	T5	QVD	True	1	0	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T5_QVD_seg/R3_T5_QVD_dmso_1/02_segmentation_R3_T5_QVD_dmso_1_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T5_QVD_seg/R3_T5_QVD_dmso_1/02_segmentation_R3_T5_QVD_dmso_1_seg_cur.tif
R3-T5-STAUROSPORINE-A1-I1	inhibitor	R3	T5	STAUROSPORINE	False	1	1	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_1_0001/02_segmentation_R3_T5_staurosporine_1_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_1_0001/02_segmentation_R3_T5_staurosporine_1_0001_seg_cur.tif
R3-T5-STAUROSPORINE_CTRL-A1-I1	inhibitor	R3	T5	STAUROSPORINE	True	1	1	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_dmso_1_0001/02_segmentation_R3_T5_staurosporine_dmso_1_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_dmso_1_0001/02_segmentation_R3_T5_staurosporine_dmso_1_0001_seg_cur.tif
R3-T5-AZD8055-A1-I1	inhibitor	R3	T5	AZD8055	False	1	1	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_1_0001/02_segmentation_R3_T5_AZD8055_1_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_1_0001/02_segmentation_R3_T5_AZD8055_1_0001_seg_cur.tif
R3-T5-U0126_CTRL-A1-I1	inhibitor	R3	T5	U0126	True	1	1	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_dmso_1_0001/02_segmentation_R3_U0126_dmso_1_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_dmso_1_0001/02_segmentation_R3_U0126_dmso_1_0001_seg_cur.tif
R3-T5-U0126-A1-I1	inhibitor	R3	T5	U0126	False	1	1	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_1_0001/02_segmentation_R3_U0126_1_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_1_0001/02_segmentation_R3_U0126_1_0001_seg_cur.tif
R3-T5-QVD_CTRL-A1-I1	inhibitor	R3	T5	QVD	True	1	1	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T5_QVD_seg/R3_T5_QVD_dmso_1_0001/02_segmentation_R3_T5_QVD_dmso_1_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T5_QVD_seg/R3_T5_QVD_dmso_1_0001/02_segmentation_R3_T5_QVD_dmso_1_0001_seg_cur.tif
R3-T5-QVD-A1-I1	inhibitor	R3	T5	QVD	False	1	1	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T5_QVD_seg/R3_T5_QVD_1_0001/02_segmentation_R3_T5_QVD_1_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T5_QVD_seg/R3_T5_QVD_1_0001/02_segmentation_R3_T5_QVD_1_0001_seg_cur.tif
R3-T5-STAUROSPORINE-A1-I2	inhibitor	R3	T5	STAUROSPORINE	False	1	2	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_1_0002/02_segmentation_R3_T5_staurosporine_1_0002_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_1_0002/02_segmentation_R3_T5_staurosporine_1_0002_seg_cur.tif
R3-T5-AZD8055_CTRL-A1-I2	inhibitor	R3	T5	AZD8055	True	1	2	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_dmso_1_0002/02_segmentation_R3_T5_AZD8055_dmso_1_0002_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_dmso_1_0002/02_segmentation_R3_T5_AZD8055_dmso_1_0002_seg_cur.tif
R3-T5-AZD8055-A1-I2	inhibitor	R3	T5	AZD8055	False	1	2	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_1_0002/02_segmentation_R3_T5_AZD8055_1_0002_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_1_0002/02_segmentation_R3_T5_AZD8055_1_0002_seg_cur.tif
R3-T5-STAUROSPORINE_CTRL-A10-I0	inhibitor	R3	T5	STAUROSPORINE	True	10	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_dmso_10/02_segmentation_R3_T5_staurosporine_dmso_10_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_dmso_10/02_segmentation_R3_T5_staurosporine_dmso_10_seg_cur.tif
R3-T5-STAUROSPORINE-A10-I0	inhibitor	R3	T5	STAUROSPORINE	False	10	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_10/02_segmentation_R3_T5_staurosporine_10_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_10/02_segmentation_R3_T5_staurosporine_10_seg_cur.tif
R3-T5-AZD8055_CTRL-A10-I0	inhibitor	R3	T5	AZD8055	True	10	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_dmso_10/02_segmentation_R3_T5_AZD8055_dmso_10_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_dmso_10/02_segmentation_R3_T5_AZD8055_dmso_10_seg_cur.tif
R3-T5-AZD8055-A10-I0	inhibitor	R3	T5	AZD8055	False	10	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_10/02_segmentation_R3_T5_AZD8055_10_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_10/02_segmentation_R3_T5_AZD8055_10_seg_cur.tif
R3-T5-U0126-A10-I0	inhibitor	R3	T5	U0126	False	10	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_10/02_segmentation_R3_U0126_10_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_10/02_segmentation_R3_U0126_10_seg_cur.tif
R3-T5-U0126_CTRL-A10-I0	inhibitor	R3	T5	U0126	True	10	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_dmso_10/02_segmentation_R3_U0126_dmso_10_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_dmso_10/02_segmentation_R3_U0126_dmso_10_seg_cur.tif
R3-T5-QVD-A10-I0	inhibitor	R3	T5	QVD	False	10	0	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T5_QVD_seg/R3_T5_QVD_10/02_segmentation_R3_T5_QVD_10_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T5_QVD_seg/R3_T5_QVD_10/02_segmentation_R3_T5_QVD_10_seg_cur.tif
R3-T5-QVD_CTRL-A10-I0	inhibitor	R3	T5	QVD	True	10	0	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T5_QVD_seg/R3_T5_QVD_dmso_10/02_segmentation_R3_T5_QVD_dmso_10_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T5_QVD_seg/R3_T5_QVD_dmso_10/02_segmentation_R3_T5_QVD_dmso_10_seg_cur.tif
R3-T5-STAUROSPORINE-A10-I1	inhibitor	R3	T5	STAUROSPORINE	False	10	1	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_10_0001/02_segmentation_R3_T5_staurosporine_10_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_10_0001/02_segmentation_R3_T5_staurosporine_10_0001_seg_cur.tif
R3-T5-STAUROSPORINE_CTRL-A10-I1	inhibitor	R3	T5	STAUROSPORINE	True	10	1	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_dmso_10_0001/02_segmentation_R3_T5_staurosporine_dmso_10_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_dmso_10_0001/02_segmentation_R3_T5_staurosporine_dmso_10_0001_seg_cur.tif
R3-T5-AZD8055_CTRL-A10-I1	inhibitor	R3	T5	AZD8055	True	10	1	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_dmso_10_0001/02_segmentation_R3_T5_AZD8055_dmso_10_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_dmso_10_0001/02_segmentation_R3_T5_AZD8055_dmso_10_0001_seg_cur.tif
R3-T5-AZD8055-A10-I1	inhibitor	R3	T5	AZD8055	False	10	1	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_10_0001/02_segmentation_R3_T5_AZD8055_10_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_10_0001/02_segmentation_R3_T5_AZD8055_10_0001_seg_cur.tif
R3-T5-U0126-A10-I1	inhibitor	R3	T5	U0126	False	10	1	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_10_0001/02_segmentation_R3_U0126_10_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_10_0001/02_segmentation_R3_U0126_10_0001_seg_cur.tif
R3-T5-U0126_CTRL-A10-I1	inhibitor	R3	T5	U0126	True	10	1	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_dmso_10_0001/02_segmentation_R3_U0126_dmso_10_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_dmso_10_0001/02_segmentation_R3_U0126_dmso_10_0001_seg_cur.tif
R3-T5-QVD-A10-I1	inhibitor	R3	T5	QVD	False	10	1	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T5_QVD_seg/R3_T5_QVD_10_0001/02_segmentation_R3_T5_QVD_10_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T5_QVD_seg/R3_T5_QVD_10_0001/02_segmentation_R3_T5_QVD_10_0001_seg_cur.tif
R3-T5-QVD_CTRL-A10-I1	inhibitor	R3	T5	QVD	True	10	1	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T5_QVD_seg/R3_T5_QVD_dmso_10_0001/02_segmentation_R3_T5_QVD_dmso_10_0001_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250723_qvd_inhibitor_seg/R3_T5_QVD_seg/R3_T5_QVD_dmso_10_0001/02_segmentation_R3_T5_QVD_dmso_10_0001_seg_cur.tif
R3-T5-STAUROSPORINE-A10-I2	inhibitor	R3	T5	STAUROSPORINE	False	10	2	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_10_0002/02_segmentation_R3_T5_staurosporine_10_0002_seg_cur.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_10_0002/02_segmentation_R3_T5_staurosporine_10_0002_seg_cur.tif
R3-T5-STAUROSPORINE_CTRL-A10-I2	inhibitor	R3	T5	STAUROSPORINE	True	10	2	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_dmso_10_0002/02_segmentation_R3_T5_staurosporine_dmso_10_0002_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_dmso_10_0002/02_segmentation_R3_T5_staurosporine_dmso_10_0002_seg_cur.tif
R3-T5-AZD8055_CTRL-A10-I2	inhibitor	R3	T5	AZD8055	True	10	2	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_dmso_10_0002/02_segmentation_R3_T5_AZD8055_dmso_10_0002_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_dmso_10_0002/02_segmentation_R3_T5_AZD8055_dmso_10_0002_seg_cur.tif
R3-T5-U0126-A10-I2	inhibitor	R3	T5	U0126	False	10	2	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_10_0002/02_segmentation_R3_U0126_10_0002_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_10_0002/02_segmentation_R3_U0126_10_0002_seg_cur.tif
R3-T5-STAUROSPORINE_CTRL-A11-I0	inhibitor	R3	T5	STAUROSPORINE	True	11	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_dmso_11/02_segmentation_R3_T5_staurosporine_dmso_11_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_staurosporine_seg/R3_T5_staurosporine_dmso_11/02_segmentation_R3_T5_staurosporine_dmso_11_seg_cur.tif
R3-T5-AZD8055_CTRL-A11-I0	inhibitor	R3	T5	AZD8055	True	11	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_dmso_11/02_segmentation_R3_T5_AZD8055_dmso_11_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_dmso_11/02_segmentation_R3_T5_AZD8055_dmso_11_seg_cur.tif
R3-T5-AZD8055-A11-I0	inhibitor	R3	T5	AZD8055	False	11	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_11/02_segmentation_R3_T5_AZD8055_11_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_AZD8055_seg/R3_T5_AZD8055_11/02_segmentation_R3_T5_AZD8055_11_seg_cur.tif
R3-T5-U0126-A11-I0	inhibitor	R3	T5	U0126	False	11	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_11/02_segmentation_R3_U0126_11_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_11/02_segmentation_R3_U0126_11_seg_cur.tif
R3-T5-U0126_CTRL-A11-I0	inhibitor	R3	T5	U0126	True	11	0	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_dmso_11/02_segmentation_R3_U0126_dmso_11_seg_cur copy.tif	inhibitors/2_segmentation_&_rosettes/250714_inhibitors_R3_seg/R3_T5_U0126_seg/R3_U0126_dmso_11/02_segmentation_R3_U0126_dmso_11_seg_cur.tif
